Date,Current Temperature,Wind Speed,Direction,Humidity
01/24/2021 17:00:02,34.18,9.22,NNW,75
01/24/2021 18:00:03,32.92,8.05,NNW,80
01/24/2021 19:00:10,30.34,8.05,NW,93
01/24/2021 20:00:02,29.68,8.05,NNW,93
01/24/2021 21:00:03,30.34,1.1,SSE,93
01/24/2021 22:00:04,30.13,1.25,SSE,93
01/24/2021 23:00:04,29.89,2.01,SE,93
01/25/2021 00:00:02,29.61,4.61,SSE,86
01/25/2021 01:00:02,29.16,4.61,SSE,93
01/25/2021 02:00:02,29.14,3.44,NW,86
01/25/2021 03:00:03,28.62,4.38,E,93
01/25/2021 04:00:03,28.38,4.7,E,86
01/25/2021 05:00:02,27.19,3.44,NW,93
01/25/2021 06:00:02,26.74,4.61,S,93
01/25/2021 07:00:03,25.36,8.05,SSE,86
01/25/2021 08:00:02,25.39,6.17,E,86
01/25/2021 09:00:03,24.82,5.41,E,86
01/25/2021 10:00:02,27.79,6.91,SE,86
01/25/2021 11:00:01,31.82,6.91,SE,75
01/25/2021 12:00:03,34.03,9.22,NW,60
01/25/2021 13:00:02,36.59,5.75,NNW,60
01/25/2021 14:00:03,38.52,6.91,N,60
01/25/2021 15:00:02,38.1,10.36,WNW,60
01/25/2021 16:00:02,38.08,9.22,WNW,56
01/25/2021 17:00:01,38.16,6.91,NNW,48
01/25/2021 18:00:02,36.64,6.91,NNW,48
01/25/2021 19:00:01,33.55,6.91,NW,69
01/25/2021 20:00:02,30.24,11.5,NW,80
01/25/2021 21:00:04,29.3,11.5,WNW,86
01/25/2021 22:00:11,29.43,7.47,E,68
01/25/2021 23:00:02,27.86,12.66,NW,86
01/26/2021 00:00:03,28.92,14.97,NNW,93
01/26/2021 01:00:02,28.17,14.97,NW,86
01/26/2021 02:00:04,29.19,16.11,NW,80
01/26/2021 03:00:03,28.62,17.27,NW,74
01/26/2021 04:00:03,29.57,16.11,WNW,74
01/26/2021 05:00:08,29.55,13.8,NNW,69
01/26/2021 06:00:03,29.68,12.66,NNW,64
01/26/2021 07:00:02,29.7,8.05,N,64
01/26/2021 08:00:02,29.34,6.91,SW,86
01/26/2021 09:00:02,28.54,3.44,NNE,93
01/26/2021 10:00:04,28.69,6.91,N,93
01/26/2021 11:00:03,29.48,4.61,E,93
01/26/2021 12:00:03,32.4,6.91,E,80
01/26/2021 13:00:03,34.3,4.61,E,80
01/26/2021 14:00:02,33.55,5.75,WNW,64
01/26/2021 15:00:02,34.5,14.97,WSW,64
01/26/2021 16:00:02,34.14,13.8,WSW,64
01/26/2021 17:00:02,33.39,12.66,WSW,60
01/26/2021 18:00:02,31.75,14.97,WSW,64
01/26/2021 19:00:03,30.83,9.22,SSW,69
01/26/2021 20:00:02,29.62,6.91,SSE,74
01/26/2021 21:00:03,29.17,8.05,ESE,80
01/26/2021 22:00:02,29.16,11.5,SSE,80
01/26/2021 23:00:05,28.49,9.22,SE,80
01/27/2021 00:00:03,27.99,4.61,SE,74
01/27/2021 01:00:01,27.27,10.36,S,80
01/27/2021 02:00:02,26.35,9.22,SSE,69
01/27/2021 03:00:01,26.04,12.66,S,69
01/27/2021 04:00:03,25.27,9.22,S,74
01/27/2021 05:00:01,25.27,9.22,SE,68
01/27/2021 06:00:02,24.35,12.66,SE,74
01/27/2021 07:00:02,24.13,11.5,SSE,74
01/27/2021 08:00:01,25.05,16.11,SSE,68
01/27/2021 09:00:02,26.92,23.02,SSE,59
01/27/2021 10:00:01,28.33,19.57,S,59
01/27/2021 11:00:02,30.11,21.85,S,55
01/27/2021 12:00:02,31.77,18.41,SSE,55
01/27/2021 13:00:01,33.06,18.41,SSE,55
01/27/2021 14:00:04,33.44,13.8,SSE,55
01/27/2021 15:00:02,33.06,11.5,SE,60
01/27/2021 16:00:02,33.06,17.27,SSE,69
01/27/2021 17:00:03,33.22,16.11,SSE,69
01/27/2021 18:00:02,34.16,21.85,SSE,55
01/27/2021 19:00:02,34,19.57,S,55
01/27/2021 20:00:03,32.99,20.71,SSE,60
01/27/2021 21:00:08,34.05,10.36,SE,55
01/27/2021 22:00:03,33.78,23.02,SSE,51
01/27/2021 23:00:02,32.72,21.85,SSE,51
01/28/2021 00:00:05,33.04,20.71,SSE,60
01/28/2021 01:00:03,33.78,11.5,SE,55
01/28/2021 02:00:03,34.32,14.97,ESE,55
01/28/2021 03:00:04,34.36,16.11,SE,60
01/28/2021 04:00:02,35.38,20.71,SSE,56
01/28/2021 05:00:04,35.08,25.32,SSE,60
01/28/2021 06:00:06,35.38,19.57,SSE,56
01/28/2021 07:00:02,35.11,18.41,SE,52
01/28/2021 08:00:03,34.5,18.41,SE,52
01/28/2021 09:00:06,36.5,21.85,SSE,60
01/28/2021 10:00:04,37.78,21.85,SSE,60
01/28/2021 11:00:02,39.2,12.66,ESE,60
01/28/2021 12:00:03,40.87,19.57,SE,49
01/28/2021 13:00:02,42.49,5.75,N,49
01/28/2021 14:00:05,43.83,20.71,SSE,42
01/28/2021 15:00:02,45.72,23.02,SSE,40
01/28/2021 16:00:02,46,20.71,SE,35
01/28/2021 17:00:03,48.54,23.02,SSE,30
01/28/2021 18:00:04,34.11,10.51,ESE,84
01/28/2021 21:00:02,38.46,24.16,SSE,39
01/28/2021 22:00:05,31.32,9.84,ESE,87
01/28/2021 23:00:02,37.72,21.85,SSE,39
01/29/2021 00:00:02,31.53,9.53,ESE,87
01/29/2021 01:00:04,31.42,9.4,ESE,87
01/29/2021 02:00:02,35.37,19.57,SSE,39
01/29/2021 03:00:03,37.85,20.71,SSE,39
01/29/2021 04:00:03,37.38,17.27,SSE,42
01/29/2021 05:00:01,37.11,10.36,E,42
01/29/2021 06:00:03,38.75,16.11,SE,39
01/29/2021 07:00:07,37.87,18.41,SSE,39
01/29/2021 08:00:02,37.18,18.41,SE,39
01/29/2021 09:00:02,37.36,20.71,SSE,42
01/29/2021 10:00:02,39.18,25.32,SSE,39
01/29/2021 11:00:02,43.16,20.71,SSE,39
01/29/2021 12:00:03,47.1,18.41,SE,29
01/29/2021 13:00:03,46.02,13.8,SE,34
01/29/2021 14:00:02,46.89,13.8,SE,30
01/29/2021 15:00:02,42.64,20.71,SW,56
01/29/2021 16:00:02,39.94,9.22,SW,81
01/29/2021 17:00:01,37.33,9.22,SSW,93
01/29/2021 18:00:02,35.71,12.66,SSE,93
01/29/2021 19:00:03,35.2,14.97,ESE,93
01/29/2021 20:00:03,35.51,11.5,ESE,87
01/29/2021 21:00:05,35.42,4.61,SW,75
01/29/2021 22:00:03,35.01,4.61,NE,87
01/29/2021 23:00:02,35.42,9.22,SSW,75
01/30/2021 00:00:02,32.74,3.44,SSW,93
01/30/2021 01:00:02,33.22,4.47,SW,86
01/30/2021 02:00:06,33.22,9.22,WNW,86
01/30/2021 03:00:02,33.22,3.87,SSW,86
01/30/2021 04:00:02,33.22,5.75,W,86
01/30/2021 05:00:03,33.22,4.61,SW,86
01/30/2021 06:00:03,32.99,3.44,WSW,93
01/30/2021 07:00:05,32.5,3.44,SE,93
01/30/2021 08:00:03,32.29,1.7,SW,93
01/30/2021 09:00:01,31.73,1.1,SW,93
01/30/2021 10:00:03,33.94,5.75,N,80
01/30/2021 11:00:02,34.88,2.24,SW,87
01/30/2021 12:00:03,36.66,1.74,SW,87
01/30/2021 13:00:03,38.53,0.54,SW,70
01/30/2021 14:00:08,39.07,1.16,W,65
01/30/2021 15:00:02,38.84,1.1,NW,56
01/30/2021 16:00:02,39.56,3.44,WSW,52
01/30/2021 17:00:02,39.07,10.36,N,56
01/30/2021 18:00:02,37.8,3.44,NW,52
01/30/2021 19:00:02,34.7,4.05,ENE,56
01/30/2021 20:00:04,31.55,3.44,N,74
01/30/2021 21:00:02,30.97,5.17,E,74
01/30/2021 22:00:06,29.32,3.44,SSE,80
01/30/2021 23:00:02,28.4,3.44,SSE,86
01/31/2021 00:00:04,26.74,3.44,SE,86
01/31/2021 01:00:02,25.72,4.85,E,86
01/31/2021 02:00:04,25.29,5.75,SSE,80
01/31/2021 03:00:02,24.31,4.81,E,86
01/31/2021 04:00:04,24.28,3.44,SSW,80
01/31/2021 05:00:03,23.99,4.97,E,86
01/31/2021 06:00:03,23.7,3.44,NNW,80
01/31/2021 07:00:02,24.76,9.22,W,74
01/31/2021 08:00:02,23.29,5.75,E,80
01/31/2021 09:00:02,25.81,6.91,SSW,80
01/31/2021 10:00:02,29.57,4.61,SE,74
01/31/2021 11:00:02,31.95,2.73,SSE,69
01/31/2021 12:00:02,35.74,5.75,WNW,69
01/31/2021 13:00:05,39.87,5.75,N,55
01/31/2021 14:00:03,40.53,5.75,N,64
01/31/2021 15:00:01,41.36,3.44,W,56
01/31/2021 16:00:05,43.95,3.44,ESE,42
01/31/2021 17:00:06,41.32,4.61,WNW,56
01/31/2021 18:00:03,38.79,4.61,N,65
01/31/2021 19:00:02,36.61,6.91,N,55
01/31/2021 20:00:02,34.16,4.61,N,60
01/31/2021 21:00:04,34.16,6.11,ESE,60
01/31/2021 22:00:02,32.83,6.08,ESE,80
01/31/2021 23:00:05,33.19,5.7,ESE,80
02/01/2021 00:00:02,31.91,5.79,E,93
02/01/2021 01:00:04,31.57,5.75,ESE,93
02/01/2021 02:00:02,29.73,4.61,N,86
02/01/2021 03:00:02,29.62,5.28,ESE,86
02/01/2021 04:00:02,28.96,3.44,SE,86
02/01/2021 05:00:03,29.3,3.44,N,86
02/01/2021 06:00:03,29.97,5.75,NW,93
02/01/2021 07:00:03,30.69,4.61,SSE,93
02/01/2021 08:00:03,29.64,3.44,NNE,80
02/01/2021 09:00:01,31.59,5.37,ESE,93
02/01/2021 10:00:04,34.81,3.44,NW,80
02/01/2021 11:00:03,37.09,4.25,SE,69
02/01/2021 12:00:02,39.34,6.91,NNW,80
02/01/2021 13:00:06,40.69,8.05,WSW,80
02/01/2021 14:00:03,43.29,2.51,ESE,48
02/01/2021 15:00:02,44.85,4.61,WNW,65
02/01/2021 16:00:02,46.36,4.61,WSW,52
02/01/2021 17:00:02,43.59,3.62,ESE,60
02/01/2021 18:00:02,43.57,3.44,NNE,49
02/01/2021 19:00:02,42.93,3.44,NNW,49
02/01/2021 20:00:03,40.73,4.61,N,65
02/01/2021 21:00:01,40.75,7.58,ESE,65
02/01/2021 22:00:03,40.12,3.44,WSW,70
02/01/2021 23:00:02,40.1,6.67,ESE,60
02/02/2021 00:00:02,38.28,6.55,ESE,65
02/02/2021 01:00:02,35.89,3.44,N,69
02/02/2021 02:00:05,37.53,3.44,WNW,65
02/02/2021 03:00:01,37.29,5.3,ESE,75
02/02/2021 04:00:04,39.18,6.91,SE,60
02/02/2021 05:00:02,39.02,3.44,SE,65
02/02/2021 06:00:02,38.53,3.44,E,69
02/02/2021 07:00:02,39.99,11.5,SSE,56
02/02/2021 08:00:02,39.72,4.61,SE,60
02/02/2021 09:00:05,41.27,14.97,SE,49
02/02/2021 10:00:01,44.24,12.66,SE,49
02/02/2021 11:00:03,48.09,8.05,SSE,46
02/02/2021 12:00:01,52.61,13.8,SSE,37
02/02/2021 13:00:04,49.87,10.36,SE,40
02/02/2021 14:00:02,53.15,4.61,ESE,38
02/02/2021 15:00:06,56.23,3.44,E,41
02/02/2021 16:00:02,52.86,5.75,ESE,41
02/02/2021 17:00:02,52.84,5.75,NE,41
02/02/2021 18:00:03,49.68,8.01,ESE,50
02/02/2021 19:00:02,49.98,3.44,ESE,50
02/02/2021 20:00:04,49.39,8.05,SSE,53
02/02/2021 21:00:02,50.11,12.66,SE,47
02/02/2021 22:00:03,49.5,5.75,S,50
02/02/2021 23:00:03,48.2,6.91,ESE,54
02/03/2021 00:00:02,48.85,6.91,SE,54
02/03/2021 01:00:02,48.49,9.22,S,58
02/03/2021 02:00:03,47.17,4.61,N,66
02/03/2021 03:00:02,46.74,10.36,SSW,66
02/03/2021 04:00:01,45.72,11.5,S,61
02/03/2021 05:00:04,46.29,14.97,SSW,61
02/03/2021 06:00:04,46.13,9.22,SW,57
02/03/2021 07:00:02,44.53,5.75,WSW,61
02/03/2021 08:00:02,42.91,13.8,W,71
02/03/2021 09:00:02,39.42,17.27,NNW,70
02/03/2021 10:00:03,40.71,16.11,NNW,75
02/03/2021 11:00:02,39.4,19.57,NW,75
02/03/2021 12:00:06,39.65,21.85,NW,65
02/03/2021 13:00:02,37.96,18.41,NNW,81
02/03/2021 14:00:03,37.17,8.05,WNW,75
02/03/2021 15:00:02,37.98,6.91,N,75
02/03/2021 16:00:02,38.39,21.85,NW,56
02/03/2021 17:00:02,36.21,21.85,NW,65
02/03/2021 18:00:02,36.07,11.5,NW,60
02/03/2021 19:00:02,35.71,16.11,NNW,52
02/03/2021 20:00:03,34.72,14.97,NNW,55
02/03/2021 21:00:02,34.2,17.27,NW,60
02/03/2021 22:00:06,33.71,17.27,NW,64
02/03/2021 23:00:02,32.41,17.27,NNW,55
02/04/2021 00:00:02,29.98,10.36,NNW,51
02/04/2021 01:00:02,29.44,9.22,NW,64
02/04/2021 02:00:03,28.81,3.44,N,64
02/04/2021 03:00:02,28.36,4.61,WNW,69
02/04/2021 04:00:04,29.1,3.44,NW,69
02/04/2021 05:00:02,28.9,4.81,WNW,80
02/04/2021 06:00:02,29.35,4.72,NW,80
02/04/2021 07:00:02,29.61,3.44,NNW,69
02/04/2021 08:00:01,29.35,5.7,WNW,86
02/04/2021 09:00:03,30.06,6.91,NNW,80
02/04/2021 10:00:02,31.53,3.44,N,74
02/04/2021 11:00:03,33.44,6.91,NW,60
02/04/2021 12:00:04,33.44,11.5,NNW,55
02/04/2021 13:00:03,35.06,13.8,NW,69
02/04/2021 14:00:02,35.28,5.75,WNW,69
02/04/2021 15:00:02,35.17,5.75,W,60
02/04/2021 16:00:18,36.79,8.05,NW,48
02/04/2021 17:00:03,35.53,10.36,NNW,48
02/04/2021 18:00:03,34.43,8.05,NNW,44
02/04/2021 19:00:02,32.94,8.05,N,47
02/04/2021 20:00:03,30.94,6.91,N,47
02/04/2021 21:00:03,29.8,8.05,N,59
02/04/2021 22:00:06,27.37,2.19,NW,64
02/04/2021 23:00:05,26.67,6.91,WSW,80
02/05/2021 00:00:04,25.05,5.75,E,80
02/05/2021 01:00:06,26.8,1.25,W,74
02/05/2021 02:00:03,28.38,2.04,NNW,80
02/05/2021 03:00:02,28.4,2.39,NNW,86
02/05/2021 04:00:02,28.4,3.44,ESE,74
02/05/2021 05:00:03,29.08,3.44,ESE,69
02/05/2021 06:00:01,29.05,4.61,E,80
02/05/2021 07:00:04,29.07,3.76,S,80
02/05/2021 08:00:02,29.98,5.75,E,69
02/05/2021 09:00:02,32.52,3.44,E,59
02/05/2021 10:00:05,33.3,6.91,S,51
02/05/2021 11:00:04,35.29,3.44,SW,48
02/05/2021 12:00:03,35.49,4.61,ENE,48
02/05/2021 13:00:01,37.06,8.05,NE,44
02/05/2021 14:00:02,36.12,9.22,NE,52
02/05/2021 15:00:03,36.77,8.05,NNE,52
02/05/2021 16:00:02,34.93,2.17,NW,80
02/05/2021 17:00:02,33.57,8.05,NW,86
02/05/2021 18:00:03,32.92,5.75,SE,86
02/05/2021 19:00:02,33.57,4.61,SSE,86
02/05/2021 20:00:02,33.93,9.22,SSE,86
02/05/2021 21:00:06,34.21,5.75,SSE,86
02/05/2021 22:00:02,34.21,3.44,ESE,86
02/05/2021 23:00:04,34.21,3.44,SSW,86
02/06/2021 00:00:03,33.84,5.32,WNW,80
02/06/2021 01:00:05,33.22,4.65,W,86
02/06/2021 02:00:02,32.61,3.27,W,86
02/06/2021 03:00:03,32.31,3.44,SSE,93
02/06/2021 04:00:03,31.28,4.61,WNW,93
02/06/2021 05:00:03,30.2,3.44,SW,93
02/06/2021 06:00:02,30.87,8.05,SW,86
02/06/2021 07:00:02,29.62,4.61,W,86
02/06/2021 08:00:02,28.42,3.44,ENE,80
02/06/2021 09:00:03,27.28,2.21,SE,86
02/06/2021 10:00:02,34.39,3.44,SE,86
02/06/2021 11:00:02,38.28,8.05,SE,64
02/06/2021 12:00:02,40.06,6.91,ESE,56
02/06/2021 13:00:02,42.03,3.44,SE,49
02/06/2021 14:00:03,45.46,5.75,E,39
02/06/2021 15:00:02,46.17,5.75,SW,36
02/06/2021 16:00:01,47.19,4.61,N,34
02/06/2021 17:00:03,46.33,6.91,S,34
02/06/2021 18:00:03,42.76,8.05,SSW,42
02/06/2021 19:00:03,42.55,8.05,SSW,45
02/06/2021 20:00:18,39.47,1.74,SSE,45
02/06/2021 21:00:02,38.7,6.91,N,45
02/06/2021 22:00:04,38.35,5.75,N,44
02/06/2021 23:00:04,37.22,9.22,N,60
02/07/2021 00:00:03,34.63,0.36,SSE,64
02/07/2021 01:00:02,33.96,6.91,NNW,80
02/07/2021 02:00:02,32.18,5.75,NNW,74
02/07/2021 03:00:03,30.54,2.48,W,74
02/07/2021 04:00:02,29.89,6.91,NNW,74
02/07/2021 05:00:02,30.49,3.44,NNW,59
02/07/2021 06:00:03,29.88,3.2,N,68
02/07/2021 07:00:03,29.05,2.1,NNE,80
02/07/2021 08:00:02,27.9,4.61,ENE,80
02/07/2021 09:00:03,30.33,3.44,NE,80
02/07/2021 10:00:02,38.05,3.44,ESE,75
02/07/2021 11:00:02,43.65,3.44,E,56
02/07/2021 12:00:05,45.72,3.44,WNW,49
02/07/2021 13:00:02,46.89,3,WNW,42
02/07/2021 14:00:03,48.94,6.91,N,27
02/07/2021 15:00:03,50.99,10.36,SW,19
02/07/2021 16:00:04,49.75,11.5,WSW,25
02/07/2021 17:00:03,49.98,6.91,WSW,17
02/07/2021 18:00:02,45.64,6.91,N,29
02/07/2021 19:00:02,42.42,6.91,N,45
02/07/2021 20:00:02,41.7,4.61,N,42
02/07/2021 21:00:02,43.03,4.61,N,39
02/07/2021 22:00:03,41.5,13.8,SW,25
02/07/2021 23:00:02,43.81,14.97,WSW,25
02/08/2021 00:00:02,40.91,5.75,W,52
02/08/2021 01:00:03,39.56,3.44,E,60
02/08/2021 02:00:02,37.49,9.22,S,52
02/08/2021 03:00:05,37.85,5.75,SSE,44
02/08/2021 04:00:02,37.76,9.22,SSE,52
02/08/2021 05:00:02,39.83,8.05,SSW,28
02/08/2021 06:00:02,37.09,5.75,SSW,41
02/08/2021 07:00:04,38.66,10.36,SW,39
02/08/2021 08:00:03,37.49,3.44,N,33
02/08/2021 09:00:04,37.62,3.51,SSW,64
02/08/2021 10:00:02,44.67,3.38,SSW,39
02/08/2021 11:00:02,45.28,5.75,SW,39
02/08/2021 12:00:03,48.69,3.44,NW,25
02/08/2021 13:00:03,50.74,4.61,N,16
02/08/2021 14:00:06,51.8,4.61,N,12
02/08/2021 15:00:02,51.1,6.91,N,22
02/08/2021 16:00:02,51.91,5.75,N,19
02/08/2021 17:00:02,51.03,3.02,WNW,12
02/08/2021 18:00:03,49.23,4.61,SW,16
02/08/2021 19:00:05,46.9,6.91,WNW,27
02/08/2021 20:00:02,44.6,12.66,NNW,42
02/08/2021 21:00:02,43.3,13.8,NNW,42
02/08/2021 22:00:04,42.28,4.61,N,42
02/08/2021 23:00:04,41.36,8.05,NNW,48
02/09/2021 00:00:02,39.43,3.44,NNE,48
02/09/2021 01:00:03,39.15,0.72,SSE,60
02/09/2021 02:00:03,37.87,3.44,E,60
02/09/2021 03:00:01,36.72,1.79,NNE,60
02/09/2021 04:00:03,37.36,6.91,NNW,64
02/09/2021 05:00:02,37.27,1.32,NW,60
02/09/2021 06:00:05,37.87,2.75,SSW,60
02/09/2021 07:00:02,37.89,8.05,NW,70
02/09/2021 08:00:02,37.89,5.75,S,70
02/09/2021 09:00:03,38.8,5.75,E,75
02/09/2021 10:00:02,42.35,4.61,N,60
02/09/2021 11:00:02,43.86,5.75,N,42
02/09/2021 12:00:02,43.03,5.75,N,52
02/09/2021 13:00:03,42.44,9.22,ESE,56
02/09/2021 14:00:03,40.68,14.97,S,61
02/09/2021 15:00:02,39.43,8.05,SSE,87
02/09/2021 16:00:03,40.15,6.91,SE,81
02/09/2021 17:00:02,40.21,6.91,N,87
02/09/2021 18:00:04,39.81,3.44,SW,87
02/09/2021 19:00:04,39.15,3.44,W,81
02/09/2021 20:00:03,38.16,5.75,S,87
02/09/2021 21:00:03,37.87,4.61,SSE,87
02/09/2021 22:00:03,37.51,1.59,NW,87
02/09/2021 23:00:08,37.54,1.1,WSW,93
02/10/2021 00:00:02,37.78,2.51,SSE,87
02/10/2021 01:00:03,38.17,3.04,S,93
02/10/2021 02:00:02,38.16,4.61,NNE,93
02/10/2021 03:00:03,37.51,1.45,SE,93
02/10/2021 04:00:07,36.9,2.08,E,100
02/10/2021 05:00:01,36.88,2.44,ENE,100
02/10/2021 06:00:02,36.61,0.94,NW,93
02/10/2021 07:00:14,36.61,1.34,W,93
02/10/2021 08:00:02,36.59,1.79,WNW,93
02/10/2021 09:00:02,38.52,3.44,WNW,93
02/10/2021 10:00:05,40.12,3.44,SW,93
02/10/2021 11:00:01,42.3,3.44,S,81
02/10/2021 12:00:02,44.19,5.75,SE,70
02/10/2021 13:00:02,45.82,4.61,N,70
02/10/2021 14:00:03,46.27,3.44,W,53
02/10/2021 15:00:02,48.07,3.44,W,43
02/10/2021 16:00:03,49.86,1.14,WNW,37
02/10/2021 17:00:02,47.32,4.61,S,37
02/10/2021 18:00:02,44.71,1.81,SW,43
02/10/2021 19:00:03,44.33,6.91,NW,57
02/10/2021 20:00:02,41.76,4.61,N,70
02/10/2021 21:00:05,41.45,2.28,S,60
02/10/2021 22:00:04,40.93,1.81,SSE,81
02/10/2021 23:00:02,38.93,2.82,SE,75
02/11/2021 00:00:04,39.43,3.44,E,75
02/11/2021 01:00:02,38.17,3.44,ESE,70
02/11/2021 02:00:02,38.26,2.86,SE,70
02/11/2021 03:00:03,37.89,8.05,SSE,70
02/11/2021 04:00:02,38.5,3.42,SE,65
02/11/2021 05:00:02,37.51,4.61,WNW,70
02/11/2021 06:00:02,36.61,4.61,NNE,75
02/11/2021 07:00:04,35.4,2.21,SE,80
02/11/2021 08:00:03,34.5,3.44,N,86
02/11/2021 09:00:01,35.24,4.61,E,80
02/11/2021 10:00:04,41.04,2.06,S,65
02/11/2021 11:00:02,45.48,1.32,SSW,56
02/11/2021 12:00:02,46.18,5.75,NW,52
02/11/2021 13:00:03,48.43,1.21,WNW,43
02/11/2021 14:00:02,51.84,1.39,W,37
02/11/2021 15:00:03,50.81,1.57,W,40
02/11/2021 16:00:02,52.21,3.44,SSW,35
02/11/2021 17:00:03,51.53,9.22,SSW,35
02/11/2021 18:00:02,49.26,1.23,WNW,35
02/11/2021 19:00:03,48.07,1.01,ESE,43
02/11/2021 20:00:03,46.49,5.75,SSE,43
02/11/2021 21:00:02,43.88,4.61,E,49
02/11/2021 22:00:03,43.99,3.44,SW,56
02/11/2021 23:00:02,44.58,3.44,WNW,53
02/12/2021 00:00:02,45.25,10.36,ESE,53
02/12/2021 01:00:03,44.73,8.05,WNW,49
02/12/2021 02:00:02,43.12,6.91,N,65
02/12/2021 03:00:03,41.92,14.97,S,81
02/12/2021 04:00:03,40.33,8.05,SSE,87
02/12/2021 05:00:02,38.5,6.91,E,93
02/12/2021 06:00:02,39.07,3.44,ESE,93
02/12/2021 07:00:02,39.07,3.44,ESE,93
02/12/2021 08:00:02,39.07,6.91,ENE,93
02/12/2021 09:00:02,40.33,3.6,SW,87
02/12/2021 10:00:01,40.71,3.4,WSW,87
02/12/2021 11:00:02,41.99,6.91,SSW,87
02/12/2021 12:00:03,43.02,4.61,W,81
02/12/2021 13:00:02,42.96,4.61,WNW,81
02/12/2021 14:00:02,44.85,3.44,N,76
02/12/2021 15:00:03,45.14,3.44,WSW,76
02/12/2021 16:00:03,45.86,9.22,NW,66
02/12/2021 17:00:03,44.2,11.5,NNW,70
02/12/2021 18:00:01,43.56,13.8,NNW,61
02/12/2021 19:00:02,42.28,8.05,WNW,65
02/12/2021 20:00:02,40.71,9.22,WNW,75
02/12/2021 21:00:02,41.09,10.36,NW,70
02/12/2021 22:00:08,41.34,4.61,W,65
02/12/2021 23:00:03,39.43,3.44,N,81
02/13/2021 00:00:02,39.43,5.75,SW,81
02/13/2021 01:00:05,38.79,5.75,E,81
02/13/2021 02:00:03,38.12,2.01,SE,81
02/13/2021 03:00:02,37.8,1.34,ESE,87
02/13/2021 04:00:05,37.51,3.09,E,93
02/13/2021 05:00:04,37.8,4.29,E,87
02/13/2021 06:00:02,37.8,1.52,ESE,93
02/13/2021 07:00:04,37.8,4.61,N,87
02/13/2021 08:00:03,37.51,4.61,E,93
02/13/2021 09:00:02,37.22,6.91,ESE,87
02/13/2021 10:00:06,36.77,3.44,S,87
02/13/2021 11:00:02,36.14,4.61,WSW,93
02/13/2021 12:00:02,34.2,0.94,SSW,93
02/13/2021 13:00:03,33.28,2.24,W,93
02/13/2021 14:00:03,33.93,3.44,N,93
02/13/2021 15:00:02,34.56,4.61,NNW,93
02/13/2021 16:00:05,34.3,6.91,N,100
02/13/2021 17:00:01,34.66,14.97,NW,93
02/13/2021 18:00:04,34.65,17.27,WNW,93
02/13/2021 19:00:02,33.66,21.85,NW,93
02/13/2021 20:00:01,33.66,20.71,NW,93
02/13/2021 21:00:03,34.27,26.46,WNW,93
02/13/2021 22:00:04,34.27,27.63,NNW,80
02/13/2021 23:00:05,32.34,26.46,NNW,80
02/14/2021 00:00:03,30.97,26.46,NNW,80
02/14/2021 01:00:02,30.07,28.77,NNW,86
02/14/2021 02:00:03,29.03,25.32,NNW,86
02/14/2021 03:00:02,29.05,24.16,NNW,80
02/14/2021 04:00:02,28.78,23.02,NNW,80
02/14/2021 05:00:02,27.41,9.22,N,86
02/14/2021 06:00:02,26.49,11.5,NNW,63
02/14/2021 07:00:06,26.49,9.22,N,68
02/14/2021 08:00:02,26.49,5.75,NE,68
02/14/2021 09:00:01,26.8,8.05,N,68
02/14/2021 10:00:03,26.42,9.22,NNE,63
02/14/2021 11:00:02,28.35,6.91,N,64
02/14/2021 12:00:02,29.08,6.91,N,64
02/14/2021 13:00:05,30.43,5.75,NNW,64
02/14/2021 14:00:02,31.33,3.44,N,59
02/14/2021 15:00:05,32.63,6.91,N,55
02/14/2021 16:00:03,33.44,10.36,NW,55
02/14/2021 17:00:02,32.32,11.5,WNW,60
02/14/2021 18:00:02,32.05,10.36,NW,60
02/14/2021 19:00:06,30.78,11.5,NW,59
02/14/2021 20:00:01,30.02,8.05,W,59
02/14/2021 21:00:03,27.93,11.5,S,86
02/14/2021 22:00:16,27.95,6.91,S,86
02/14/2021 23:00:03,28.85,5.75,SE,80
02/15/2021 00:00:03,28.22,4.61,SSE,86
02/15/2021 01:00:06,27.86,3.44,S,86
02/15/2021 02:00:03,27.19,4.61,ESE,86
02/15/2021 03:00:02,26.55,3.44,ESE,86
02/15/2021 04:00:04,25.56,4.61,E,86
02/15/2021 05:00:02,25.65,5.75,S,80
02/15/2021 06:00:02,25.65,4.61,SSE,86
02/15/2021 07:00:02,26.55,5.75,SE,74
02/15/2021 08:00:10,26.56,12.66,SE,74
02/15/2021 09:00:04,26.58,8.05,S,86
02/15/2021 10:00:02,28.51,4.61,SE,80
02/15/2021 11:00:02,28.78,8.05,ESE,86
02/15/2021 12:00:03,29.82,3.44,SSE,93
02/15/2021 13:00:02,33.01,3.44,E,80
02/15/2021 14:00:02,32.38,4.61,E,86
02/15/2021 15:00:01,32,5.7,S,80
02/15/2021 16:00:04,32.99,8.46,SSW,80
02/15/2021 17:00:04,33.35,4.61,SE,80
02/15/2021 18:00:02,32.07,3.44,N,93
02/15/2021 19:00:03,32.63,4.61,NE,86
02/15/2021 20:00:02,32,2.57,SW,93
02/15/2021 21:00:02,31.71,5.75,SSE,86
02/15/2021 22:00:03,31.42,3.44,S,86
02/15/2021 23:00:05,30.18,3.78,WSW,93
